PROVINCIA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R,DNM
9,58,Populus nigra,IAVC,2,13,41.0520934215311,0.12814156960397,0.0,0.0,0.0,0.0,0.0,358.662234042553
9,58,Populus nigra,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0.0
9,58,Populus nigra,VCC,3,11,0.0,0.0,0.0,0.0,0.0003394,1.82072,1.26241,0.0
9,58,Populus nigra,VSC,3,7,-25.23,0.8585224,-3.8e-06,0.0,0.0,0.0,0.0,0.0
9,58,Populus nigra,IAVC,3,13,41.0520934215311,0.12814156960397,0.0,0.0,0.0,0.0,0.0,358.662234042553
9,58,Populus nigra,VLE,3,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0.0
9,58,Populus nigra,VCC,5,11,0.0,0.0,0.0,0.0,0.0003394,1.82072,1.26241,0.0
9,58,Populus nigra,VSC,5,7,-25.23,0.8585224,-3.8e-06,0.0,0.0,0.0,0.0,0.0
9,58,Populus nigra,IAVC,5,13,41.0520934215311,0.12814156960397,0.0,0.0,0.0,0.0,0.0,358.662234042553
9,58,Populus nigra,VLE,5,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0.0
9,258,Populus x canadensis,VCC,2,11,0.0,0.0,0.0,0.0,0.0003394,1.82072,1.26241,0.0
9,258,Populus x canadensis,VSC,2,7,-25.23,0.8585224,-3.8e-06,0.0,0.0,0.0,0.0,0.0
9,258,Populus x canadensis,IAVC,2,19,15.2538471738481,0.00239389574118026,0.000464855515531938,-4.19390652592086e-07,0.0,0.0,0.0,0.0
9,258,Populus x canadensis,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0.0
9,258,Populus x canadensis,VCC,3,11,0.0,0.0,0.0,0.0,0.0003394,1.82072,1.26241,0.0
9,258,Populus x canadensis,VSC,3,7,-25.23,0.8585224,-3.8e-06,0.0,0.0,0.0,0.0,0.0
9,258,Populus x canadensis,IAVC,3,19,15.2538471738481,0.00239389574118026,0.000464855515531938,-4.19390652592086e-07,0.0,0.0,0.0,0.0
9,258,Populus x canadensis,VLE,3,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0.0
9,258,Populus x canadensis,VCC,5,11,0.0,0.0,0.0,0.0,0.0003394,1.82072,1.26241,0.0
9,258,Populus x canadensis,VSC,5,7,-25.23,0.8585224,-3.8e-06,0.0,0.0,0.0,0.0,0.0
9,258,Populus x canadensis,IAVC,5,19,15.2538471738481,0.00239389574118026,0.000464855515531938,-4.19390652592086e-07,0.0,0.0,0.0,0.0
9,258,Populus x canadensis,VLE,5,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0.0
9,59,Otros árboles ripícolas,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,59,Otros árboles ripícolas,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,59,Otros árboles ripícolas,IAVC,2,21,0.0,0.0,0.000226,-1.8e-07,0.0,0.0,0.0,0.0
9,59,Otros árboles ripícolas,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,59,Otros árboles ripícolas,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,59,Otros árboles ripícolas,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,59,Otros árboles ripícolas,IAVC,5,21,0.0,0.0,0.000226,-1.8e-07,0.0,0.0,0.0,0.0
9,59,Otros árboles ripícolas,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,65,Ilex aquifolium,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,65,Ilex aquifolium,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,65,Ilex aquifolium,IAVC,2,21,0.0,0.0,7e-05,-2e-07,0.0,0.0,0.0,0.0
9,65,Ilex aquifolium,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,65,Ilex aquifolium,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,65,Ilex aquifolium,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,65,Ilex aquifolium,IAVC,3,21,0.0,0.0,7e-05,-2e-07,0.0,0.0,0.0,0.0
9,65,Ilex aquifolium,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,65,Ilex aquifolium,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,65,Ilex aquifolium,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,65,Ilex aquifolium,IAVC,5,21,0.0,0.0,7e-05,-2e-07,0.0,0.0,0.0,0.0
9,65,Ilex aquifolium,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,68,Arbutus unedo ,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,68,Arbutus unedo ,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,68,Arbutus unedo ,IAVC,3,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,68,Arbutus unedo ,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,68,Arbutus unedo ,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,68,Arbutus unedo ,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,68,Arbutus unedo ,IAVC,5,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,68,Arbutus unedo ,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,71,Fagus sylvatica,VCC,1,11,0.0,0.0,0.0,0.0,0.000491,1.92618,0.96224,0.0
9,71,Fagus sylvatica,VSC,1,7,-3.11,0.9300646,-2.1e-06,0.0,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,IAVC,1,19,-2.34465,0.029781,5.88e-05,-6.9e-08,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,VLE,1,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,71,Fagus sylvatica,VCC,2,11,0.0,0.0,0.0,0.0,0.000491,1.92618,0.96224,0.0
9,71,Fagus sylvatica,VSC,2,7,-3.11,0.9300646,-2.1e-06,0.0,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,IAVC,2,19,-2.34465,0.029781,5.88e-05,-6.9e-08,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,VLE,2,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,71,Fagus sylvatica,VCC,3,11,0.0,0.0,0.0,0.0,0.000491,1.92618,0.96224,0.0
9,71,Fagus sylvatica,VSC,3,7,-3.11,0.9300646,-2.1e-06,0.0,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,IAVC,3,19,-2.34465,0.029781,5.88e-05,-6.9e-08,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,VLE,3,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,71,Fagus sylvatica,VCC,4,11,0.0,0.0,0.0,0.0,0.0842985,1.15761,0.6042,0.0
9,71,Fagus sylvatica,VSC,4,7,-6.63,0.9198679,4.2e-06,0.0,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,IAVC,4,19,-2.34465,0.029781,5.88e-05,-6.9e-08,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,VLE,4,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,71,Fagus sylvatica,VCC,5,11,0.0,0.0,0.0,0.0,0.0842985,1.15761,0.6042,0.0
9,71,Fagus sylvatica,VSC,5,7,-6.63,0.9198679,4.2e-06,0.0,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,IAVC,5,19,-2.34465,0.029781,5.88e-05,-6.9e-08,0.0,0.0,0.0,0.0
9,71,Fagus sylvatica,VLE,5,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,72,Castanea sativa,VCC,2,11,0.0,0.0,0.0,0.0,0.0010355,1.82111,0.8893,0.0
9,72,Castanea sativa,VSC,2,7,-2.78,0.8308435,1.4e-05,0.0,0.0,0.0,0.0,0.0
9,72,Castanea sativa,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,72,Castanea sativa,VLE,2,12,0.0,0.0,0.0,0.0,2.12e-05,2.52613,0.0,0.0
9,72,Castanea sativa,VCC,3,11,0.0,0.0,0.0,0.0,0.0003174,2.24156,0.30651,0.0
9,72,Castanea sativa,VSC,3,7,0.47,0.7793051,7.29e-05,0.0,0.0,0.0,0.0,0.0
9,72,Castanea sativa,IAVC,3,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,72,Castanea sativa,VLE,3,12,0.0,0.0,0.0,0.0,2.12e-05,2.52613,0.0,0.0
9,72,Castanea sativa,VCC,4,11,0.0,0.0,0.0,0.0,0.001823,1.8905,0.25855,0.0
9,72,Castanea sativa,VSC,4,7,-8.76,0.8513181,1.48e-05,0.0,0.0,0.0,0.0,0.0
9,72,Castanea sativa,IAVC,4,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,72,Castanea sativa,VLE,4,12,0.0,0.0,0.0,0.0,2.12e-05,2.52613,0.0,0.0
9,72,Castanea sativa,VCC,5,11,0.0,0.0,0.0,0.0,0.0007656,1.91434,0.69702,0.0
9,72,Castanea sativa,VSC,5,7,-5.12,0.8635482,-3.9e-06,0.0,0.0,0.0,0.0,0.0
9,72,Castanea sativa,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,72,Castanea sativa,VLE,5,12,0.0,0.0,0.0,0.0,2.12e-05,2.52613,0.0,0.0
9,73,Betula spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,73,Betula spp.,VSC,2,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,73,Betula spp.,IAVC,2,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,73,Betula spp.,VLE,2,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,73,Betula spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,73,Betula spp.,VSC,5,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,73,Betula spp.,IAVC,5,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,73,Betula spp.,VLE,5,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,273,Betula alba,VCC,2,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,273,Betula alba,VSC,2,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,273,Betula alba,IAVC,2,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,273,Betula alba,VLE,2,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,273,Betula alba,VCC,3,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,273,Betula alba,VSC,3,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,273,Betula alba,IAVC,3,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,273,Betula alba,VLE,3,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,273,Betula alba,VCC,5,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,273,Betula alba,VSC,5,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,273,Betula alba,IAVC,5,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,273,Betula alba,VLE,5,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,373,Betula pendula,VCC,2,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,373,Betula pendula,VSC,2,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,373,Betula pendula,IAVC,2,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,373,Betula pendula,VLE,2,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,373,Betula pendula,VCC,5,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0.0
9,373,Betula pendula,VSC,5,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0.0
9,373,Betula pendula,IAVC,5,21,0.0,0.0,0.000155,-2.5e-07,0.0,0.0,0.0,0.0
9,373,Betula pendula,VLE,5,12,0.0,0.0,0.0,0.0,4.66e-05,2.38142,0.0,0.0
9,74,Corylus avellana,VCC,2,11,0.0,0.0,0.0,0.0,0.0010355,1.82111,0.8893,0.0
9,74,Corylus avellana,VSC,2,7,-2.78,0.8308435,1.4e-05,0.0,0.0,0.0,0.0,0.0
9,74,Corylus avellana,IAVC,2,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,74,Corylus avellana,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,74,Corylus avellana,VCC,3,11,0.0,0.0,0.0,0.0,0.0003174,2.24156,0.30651,0.0
9,74,Corylus avellana,VSC,3,7,0.47,0.7793051,7.29e-05,0.0,0.0,0.0,0.0,0.0
9,74,Corylus avellana,IAVC,3,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,74,Corylus avellana,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,74,Corylus avellana,VCC,5,11,0.0,0.0,0.0,0.0,0.0007656,1.91434,0.69702,0.0
9,74,Corylus avellana,VSC,5,7,-5.12,0.8635482,-3.9e-06,0.0,0.0,0.0,0.0,0.0
9,74,Corylus avellana,IAVC,5,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,74,Corylus avellana,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,75,Juglans regia,VCC,2,11,0.0,0.0,0.0,0.0,0.0052529,1.41567,1.11603,0.0
9,75,Juglans regia,VSC,2,7,1.34,0.7876609,2.12e-05,0.0,0.0,0.0,0.0,0.0
9,75,Juglans regia,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,75,Juglans regia,VLE,2,12,0.0,0.0,0.0,0.0,1e-07,3.52547,0.0,0.0
9,75,Juglans regia,VCC,3,11,0.0,0.0,0.0,0.0,0.0052529,1.41567,1.11603,0.0
9,75,Juglans regia,VSC,3,7,1.34,0.7876609,2.12e-05,0.0,0.0,0.0,0.0,0.0
9,75,Juglans regia,IAVC,3,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,75,Juglans regia,VLE,3,12,0.0,0.0,0.0,0.0,1e-07,3.52547,0.0,0.0
9,75,Juglans regia,VCC,4,11,0.0,0.0,0.0,0.0,0.0052529,1.41567,1.11603,0.0
9,75,Juglans regia,VSC,4,7,1.34,0.7876609,2.12e-05,0.0,0.0,0.0,0.0,0.0
9,75,Juglans regia,IAVC,4,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,75,Juglans regia,VLE,4,12,0.0,0.0,0.0,0.0,1e-07,3.52547,0.0,0.0
9,75,Juglans regia,VCC,5,11,0.0,0.0,0.0,0.0,0.0052529,1.41567,1.11603,0.0
9,75,Juglans regia,VSC,5,7,1.34,0.7876609,2.12e-05,0.0,0.0,0.0,0.0,0.0
9,75,Juglans regia,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,75,Juglans regia,VLE,5,12,0.0,0.0,0.0,0.0,1e-07,3.52547,0.0,0.0
9,76,Acer campestre,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,76,Acer campestre,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,76,Acer campestre,IAVC,2,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,76,Acer campestre,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,76,Acer campestre,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,76,Acer campestre,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,76,Acer campestre,IAVC,3,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,76,Acer campestre,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,76,Acer campestre,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,76,Acer campestre,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,76,Acer campestre,IAVC,5,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,76,Acer campestre,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,276,Acer monspessulanum,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,276,Acer monspessulanum,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,276,Acer monspessulanum,IAVC,2,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,276,Acer monspessulanum,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,276,Acer monspessulanum,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,276,Acer monspessulanum,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,276,Acer monspessulanum,IAVC,3,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,276,Acer monspessulanum,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,276,Acer monspessulanum,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,276,Acer monspessulanum,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,276,Acer monspessulanum,IAVC,5,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,276,Acer monspessulanum,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,476,Acer opalus,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,476,Acer opalus,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,476,Acer opalus,IAVC,2,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,476,Acer opalus,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,476,Acer opalus,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,476,Acer opalus,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,476,Acer opalus,IAVC,5,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,476,Acer opalus,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,576,Acer pseudoplatanus,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,576,Acer pseudoplatanus,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,576,Acer pseudoplatanus,IAVC,2,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,576,Acer pseudoplatanus,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,576,Acer pseudoplatanus,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,576,Acer pseudoplatanus,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,576,Acer pseudoplatanus,IAVC,3,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,576,Acer pseudoplatanus,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,576,Acer pseudoplatanus,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,576,Acer pseudoplatanus,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,576,Acer pseudoplatanus,IAVC,5,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,576,Acer pseudoplatanus,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,676,Acer platanoides,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,676,Acer platanoides,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,676,Acer platanoides,IAVC,5,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,676,Acer platanoides,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,776,Acer spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,776,Acer spp.,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,776,Acer spp.,IAVC,2,19,-5.13495,0.101796,-0.00037,4.58e-07,0.0,0.0,0.0,0.0
9,776,Acer spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,77,Tilia spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,77,Tilia spp.,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,77,Tilia spp.,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,77,Tilia spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,77,Tilia spp.,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,77,Tilia spp.,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,77,Tilia spp.,IAVC,3,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,77,Tilia spp.,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,77,Tilia spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,77,Tilia spp.,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,77,Tilia spp.,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,77,Tilia spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,377,Tilia platyphyllos,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,377,Tilia platyphyllos,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,377,Tilia platyphyllos,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,377,Tilia platyphyllos,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,377,Tilia platyphyllos,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,377,Tilia platyphyllos,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,377,Tilia platyphyllos,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,377,Tilia platyphyllos,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,278,Sorbus aria,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,278,Sorbus aria,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,278,Sorbus aria,IAVC,2,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,278,Sorbus aria,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,278,Sorbus aria,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,278,Sorbus aria,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,278,Sorbus aria,IAVC,3,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,278,Sorbus aria,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,278,Sorbus aria,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,278,Sorbus aria,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,278,Sorbus aria,IAVC,5,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,278,Sorbus aria,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,378,Sorbus aucuparia,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,378,Sorbus aucuparia,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,378,Sorbus aucuparia,IAVC,2,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,378,Sorbus aucuparia,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,378,Sorbus aucuparia,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,378,Sorbus aucuparia,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,378,Sorbus aucuparia,IAVC,3,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,378,Sorbus aucuparia,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,378,Sorbus aucuparia,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,378,Sorbus aucuparia,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,378,Sorbus aucuparia,IAVC,5,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
